,date,open,high,low,close,volume,average,barCount,rsi,sma,smal,ema,bb_h,bb_l,bb_m,pos_rsi,pnl_rsi,capital,strategy,pos_bb,pnl_bb,cum_rsi,cum_bb
103,2018-07-27,283.71,283.82,280.38,281.42,578595,281.755,258839,63.31782890279738,276.6076666666666,271.73870000000005,278.97987815549857,285.6304332695999,270.1315667303996,277.88099999999974,0.0,0.0,104640.30000000003,bb,0.0,0.0,0.0,4640.2999999999965
104,2018-07-30,281.49,281.69,279.36,279.95,469489,280.258,194540,58.32512342535556,276.77066666666656,271.84920000000005,279.2189373787844,285.7753264859868,270.9236735140127,278.34949999999975,0.0,-0.0,104640.30000000003,bb,0.0,-0.0,0.0,4640.2999999999965
105,2018-07-31,280.81,282.02,280.38,281.33,486398,281.2235,211404,56.879036184742425,276.9479999999999,271.92190000000005,279.3704671522335,285.1953804319128,272.6336195680867,278.91449999999975,0.0,-0.0,104640.30000000003,bb,0.0,-0.0,0.0,4640.2999999999965
106,2018-08-01,281.56,282.13,280.13,280.86,406275,281.121,185799,58.085547422836456,277.1999999999999,271.98050000000006,279.57899409011605,285.0749790429225,273.62302095707713,279.3489999999998,0.0,0.0,104640.30000000003,bb,0.0,0.0,0.0,4640.2999999999965
107,2018-08-02,279.38,282.58,279.16,282.39,424911,281.3385,183142,53.50508236961837,277.3036666666665,271.98230000000007,279.56004227200975,284.3928837269346,275.027116273065,279.7099999999998,0.0,-0.0,104640.30000000003,bb,0.0,-0.0,0.0,4640.2999999999965
108,2018-08-03,282.53,283.65,282.33,283.6,344825,283.1165,151800,58.484537494167085,277.52266666666657,272.00890000000004,279.8428953889612,283.921849395766,276.4371506042336,280.1794999999998,0.0,0.0,104640.30000000003,bb,0.0,0.0,0.0,4640.2999999999965
109,2018-08-06,283.56,284.99,283.2,284.64,298993,284.3715,118466,59.96047615860463,277.7859999999999,272.06640000000004,280.1969053519173,284.1583164139847,276.9016835860149,280.5299999999998,0.0,0.0,104640.30000000003,bb,0.0,0.0,0.0,4640.2999999999965
110,2018-08-07,285.39,286.01,285.24,285.58,324554,285.672,129601,62.456687097961606,278.1843333333332,272.16150000000005,280.6914857945918,284.9413288887031,276.8166711112965,280.8789999999998,0.0,0.0,104640.30000000003,bb,-367.0,0.0,0.0,4640.2999999999965
111,2018-08-08,285.39,285.91,284.94,285.46,290110,285.5115,111985,62.456687097961606,278.6426666666665,272.27060000000006,281.138963337964,285.4261935799395,277.15680642006015,281.2914999999998,0.0,0.0,104640.30000000003,bb,-367.0,-0.0,0.0,4640.2999999999965
112,2018-08-09,285.53,285.97,284.91,285.07,243388,285.511,103316,62.65405004627141,279.08499999999987,272.3926,281.55715730577697,285.93652043432695,277.3724795656727,281.6544999999998,0.0,0.0,104588.92000000004,bb,-367.0,-51.37999999999499,0.0,4588.920000000002
113,2018-08-10,283.45,284.06,282.36,283.16,566632,283.3,229027,57.89433660258994,279.55699999999985,272.5178,281.7374280385601,286.06085605452176,277.6741439454779,281.86749999999984,0.0,-0.0,105352.28000000004,bb,-367.0,763.3599999999942,0.0,5352.279999999996
114,2018-08-13,283.47,284.16,281.77,282.1,492477,282.7745,210686,57.926687134265826,279.9353333333331,272.6435,281.90243489203056,286.17710587527745,277.94089412472226,282.05899999999986,0.0,0.0,105344.94000000003,bb,-367.0,-7.340000000014186,0.0,5344.939999999982
115,2018-08-14,282.92,284.17,282.05,283.9,329064,283.637,147445,56.66638263493767,280.3823333333331,272.7936,281.9993458546943,286.0673751960406,278.49562480395906,282.2814999999998,0.0,-0.0,105546.79000000004,bb,-367.0,201.85000000000417,0.0,5546.789999999986
116,2018-08-15,282.38,282.54,280.16,281.78,763801,281.2165,349556,55.42022622884528,280.6993333333331,272.9758,282.0355986304377,286.07647109015784,278.6655289098418,282.3709999999998,0.0,-0.0,105744.97000000004,bb,-367.0,198.1800000000075,0.0,5744.969999999994
117,2018-08-16,283.4,285.04,283.36,284.06,482051,284.1815,201413,57.28781667301192,281.0739999999997,273.18850000000003,282.165541618015,286.1306711471157,278.92032885288387,282.5254999999998,0.0,0.0,105370.63000000005,bb,-367.0,-374.3399999999933,0.0,5370.630000000001
118,2018-08-17,283.83,285.57,283.37,285.06,436177,284.5735,190181,58.067360720350194,281.43033333333307,273.36510000000004,282.3240614639184,286.1410896822909,279.3169103177086,282.72899999999976,0.0,0.0,105212.82000000005,bb,-367.0,-157.8100000000025,0.0,5212.819999999999
119,2018-08-20,285.57,285.97,285.06,285.67,278785,285.6035,118891,61.09207363324639,281.73099999999977,273.61330000000004,282.6331984673547,286.31092734962124,279.75907265037824,283.03499999999974,0.0,0.0,104574.24000000005,bb,-367.0,-638.5800000000033,0.0,4574.239999999995
120,2018-08-21,286.24,287.31,286.1,286.34,477053,286.7105,187073,62.19731358455955,281.9919999999998,273.8647000000001,282.97670337522567,286.76150841893923,279.7534915810603,283.25749999999977,0.0,0.0,104328.35000000005,bb,-367.0,-245.89000000000584,0.0,4328.349999999989
121,2018-08-22,285.88,286.76,285.57,286.17,326022,286.261,142394,61.21381881125646,282.2833333333331,274.0979000000001,283.2532078156804,287.049196964254,279.92080303574556,283.4849999999998,0.0,-0.0,104460.47000000006,bb,-367.0,132.120000000005,0.0,4460.469999999995
122,2018-08-23,285.97,286.94,285.43,285.79,357325,286.0075,152861,61.37454639841884,282.53999999999974,274.3689000000001,283.5119499284728,287.3441885198143,279.90181148018524,283.62299999999976,0.0,0.0,104427.44000000005,bb,-367.0,-33.03000000001168,0.0,4427.439999999983
123,2018-08-24,286.44,287.67,286.38,287.51,409440,287.214,170443,62.23482021134738,282.7816666666664,274.6660000000001,283.7908118400468,287.6784665729625,279.84053342703703,283.7594999999998,0.0,0.0,104254.95000000006,bb,-367.0,-172.48999999998915,0.0,4254.949999999994
124,2018-08-27,288.86,289.9,288.68,289.78,368046,289.4855,160658,66.30256633741882,283.08899999999977,274.89920000000006,284.27359166480426,288.4855249855851,279.77047501441444,284.12799999999976,0.0,0.0,103366.81000000006,bb,-367.0,-888.1400000000058,0.0,3366.8099999999886
125,2018-08-28,290.3,290.42,289.4,289.92,313690,289.893,131529,68.43231584757092,283.48333333333306,275.1680000000001,284.8475353157753,289.45062489525577,279.7543751047437,284.60249999999974,0.0,0.0,102838.33000000006,bb,-367.0,-528.4799999999991,0.0,2838.3299999999895
126,2018-08-29,290.16,291.74,289.88,291.48,390149,291.168,157872,67.99253644896422,283.8023333333331,275.45580000000007,285.3534843333205,290.2373549451449,279.8276450548545,285.0324999999997,0.0,-0.0,102889.71000000005,bb,-367.0,51.37999999999499,0.0,2889.7099999999846
127,2018-08-30,290.94,291.36,289.63,290.3,462198,290.624,206459,69.15505684088487,284.15666666666647,275.7225000000001,285.88553344443284,290.74311522033355,280.47788477966577,285.61049999999966,0.0,0.0,102603.45000000006,bb,-367.0,-286.25999999999,0.0,2603.4499999999944
128,2018-08-31,289.84,290.81,289.29,290.31,415629,289.9945,185290,65.61719044381837,284.4926666666664,275.9861000000001,286.2621493068678,291.2190159259725,280.73298407402694,285.9759999999997,0.0,-0.0,103007.15000000007,bb,-367.0,403.70000000000834,0.0,3007.150000000003
129,2018-09-04,289.84,290.21,288.68,289.84,437562,289.475,188972,65.61719044381837,284.83899999999977,276.2319000000001,286.602896991928,291.667129345664,280.91287065433534,286.2899999999997,0.0,0.0,103007.15000000007,bb,-367.0,-0.0,0.0,3007.150000000003
130,2018-09-05,289.41,289.64,287.89,289.03,494273,288.8075,229449,64.19471326090618,285.09299999999973,276.4519000000001,286.8702401355539,292.0170108577527,280.96498914224657,286.49099999999964,0.0,-0.0,103164.96000000005,bb,-367.0,157.80999999998164,0.0,3164.9599999999846
131,2018-09-06,289.15,289.49,287.0,288.16,507794,288.05,230805,63.321024204783086,285.35366666666636,276.67340000000013,287.08736012264404,292.2974549477593,281.06054505223995,286.67899999999963,0.0,-0.0,103260.38000000006,bb,-367.0,95.42000000001752,0.0,3260.380000000002
132,2018-09-07,286.99,288.7,286.71,287.6,510862,287.617,245344,56.58621806455383,285.4796666666664,276.8499000000001,287.0780877300113,292.34673180769204,281.1572681923072,286.7519999999996,0.0,-0.0,104053.10000000005,bb,-367.0,792.7199999999883,0.0,4053.0999999999904
133,2018-09-10,288.76,289.04,287.88,288.1,323574,288.3125,156972,60.23443177277083,285.6479999999998,277.0306000000001,287.2382698509626,292.46220706282736,281.5727929371719,287.01749999999964,0.0,0.0,103403.51000000005,bb,-367.0,-649.5899999999933,0.0,3403.509999999997
134,2018-09-11,287.37,289.55,286.97,289.05,363243,288.692,164359,56.3219842470755,285.8439999999998,277.2078000000001,287.25081557944236,292.40871352525113,282.01628647474814,287.21249999999964,0.0,-0.0,103913.64000000004,bb,-367.0,510.129999999995,0.0,3913.639999999992
135,2018-09-12,289.06,289.8,288.23,289.12,463007,289.022,208791,59.6742216382345,286.1189999999998,277.4103000000001,287.42311885759074,292.3796624458452,282.6593375541541,287.51949999999965,0.0,0.0,103293.41000000005,bb,-367.0,-620.2299999999991,0.0,3293.409999999993
136,2018-09-13,290.32,291.04,289.99,290.83,384313,290.5875,177344,61.96516144117463,286.41099999999983,277.6409000000001,287.699012299725,292.30699097482335,283.52600902517594,287.91649999999964,0.0,0.0,102830.99000000005,bb,-367.0,-462.41999999999666,0.0,2830.989999999996
137,2018-09-14,291.06,291.27,290.0,290.88,369681,290.757,170087,63.25566406310412,286.8003333333332,277.8743000000001,288.0191063664179,292.372118199636,284.22688180036334,288.2994999999997,0.0,0.0,102559.41000000005,bb,-367.0,-271.58000000000334,0.0,2559.4099999999926
138,2018-09-17,290.82,290.86,289.03,289.34,435821,289.825,190865,62.531343210417575,287.0766666666665,278.1534000000001,288.28585814104474,292.30589977986926,284.99210022013006,288.64899999999966,0.0,-0.0,102647.49000000005,bb,-367.0,88.08000000000334,0.0,2647.489999999996
139,2018-09-18,289.57,291.58,289.55,290.91,385735,290.8885,175057,58.837640137057456,287.2769999999998,278.4012000000001,288.40815736570715,292.2381763011104,285.4598236988889,288.84899999999965,0.0,-0.0,103106.24000000005,bb,-367.0,458.75,0.0,3106.239999999996
140,2018-09-19,290.97,291.69,290.82,291.22,345859,291.255,164101,61.517556733428805,287.4629999999998,278.6407000000001,288.652142378497,292.372008633795,285.79899136620435,289.0854999999997,0.0,0.0,102592.44000000003,bb,-367.0,-513.8000000000125,0.0,2592.4399999999837
141,2018-09-20,292.64,293.94,292.51,293.58,538490,293.3265,228904,64.42573967119765,287.70466666666647,278.89470000000006,289.0319383424497,292.71227043893464,286.1347295610648,289.4234999999997,0.0,0.0,101979.55000000005,bb,-367.0,-612.889999999985,0.0,1979.5499999999988
142,2018-09-21,293.09,293.22,291.81,291.99,457364,292.5095,197003,65.17228554054628,287.9566666666664,279.18660000000006,289.41842040507356,293.03716465432086,286.52183534567854,289.7794999999997,0.0,0.0,101814.40000000005,bb,-367.0,-165.14999999999583,0.0,1814.400000000003
143,2018-09-24,291.34,291.5,290.37,291.02,375795,290.972,174827,60.016517837830065,288.21966666666646,279.45240000000007,289.6014279855427,292.9619919574379,287.08700804256154,290.0244999999997,0.0,-0.0,102456.65000000005,bb,-367.0,642.25,0.0,2456.6500000000033
144,2018-09-25,291.53,291.65,290.48,290.75,301339,290.989,138535,60.3747743433526,288.4883333333331,279.7451000000001,289.78510151072913,293.1142922724272,287.2017077275723,290.15799999999973,0.0,0.0,102386.92000000006,bb,-367.0,-69.72999999999917,0.0,2386.920000000004
145,2018-09-26,290.92,292.24,289.41,289.88,535347,290.8685,228407,58.600315010327996,288.7549999999998,280.0395000000001,289.89318708113586,293.1635446710401,287.2144553289594,290.18899999999974,0.0,-0.0,102610.79000000004,bb,-367.0,223.86999999998415,0.0,2610.789999999988
146,2018-09-27,290.44,291.91,290.1,290.69,420552,291.006,180562,57.207631934331346,289.02366666666654,280.27490000000006,289.9452645019801,293.1795019737962,287.22649802620316,290.2029999999997,0.0,-0.0,102786.95000000004,bb,-367.0,176.16000000000668,0.0,2786.949999999995
147,2018-09-28,289.99,291.28,289.95,290.72,493874,290.61,210929,55.89668217239213,289.24333333333317,280.50980000000004,289.949525025601,293.11370536812655,287.1972946318729,290.15549999999973,0.0,-0.0,102952.10000000003,bb,0.0,165.14999999999583,0.0,2952.099999999991
148,2018-10-01,292.13,292.93,290.98,291.73,456840,292.044,195503,60.4352437008658,289.5199999999998,280.75430000000006,290.1571893088771,293.34544468329585,287.19455531670354,290.2699999999997,0.0,0.0,102952.10000000003,bb,0.0,0.0,0.0,2952.099999999991
149,2018-10-02,291.56,292.36,291.14,291.56,360437,291.7355,166553,58.74043152599356,289.7196666666665,280.9664000000001,290.2907903270793,293.47443165710155,287.2375683428979,290.3559999999997,0.0,-0.0,102952.10000000003,bb,0.0,-0.0,0.0,2952.099999999991
150,2018-10-03,292.72,293.21,291.32,291.72,448556,292.323,195612,61.07861766684556,289.93566666666646,281.17200000000014,290.52214362926225,293.7701567993578,287.27284320064166,290.5214999999997,0.0,0.0,102952.10000000003,bb,0.0,0.0,0.0,2952.099999999991
151,2018-10-04,291.18,291.24,287.66,289.44,851709,289.207,379831,56.59650145480867,290.1123333333332,281.3504000000001,290.58479661695156,293.82035578252,287.42564421747954,290.62299999999976,0.0,-0.0,102952.10000000003,bb,0.0,-0.0,0.0,2952.099999999991
152,2018-10-05,289.69,290.27,286.22,287.82,770980,288.01,361463,52.66079021387911,290.2363333333332,281.5317000000001,290.4995778915276,293.53010100826333,287.9858989917362,290.75799999999975,0.0,-0.0,102952.10000000003,bb,0.0,-0.0,0.0,2952.099999999991
153,2018-10-08,287.04,288.22,285.5,287.82,674663,287.0865,318685,46.59473340968102,290.2563333333332,281.6910000000001,290.1700942828107,293.7738162421417,287.57018375785776,290.67199999999974,0.0,-0.0,102952.10000000003,bb,359.0,-0.0,0.0,2952.099999999991
154,2018-10-09,287.39,288.86,286.77,287.4,575817,287.767,261186,47.43651956762057,290.20733333333317,281.84550000000013,289.9053233987335,293.77056743268236,287.5754325673172,290.6729999999998,0.0,0.0,103077.75000000003,bb,359.0,125.64999999998776,0.0,3077.7499999999786
155,2018-10-10,286.83,286.91,277.88,278.3,1488737,282.1525,692967,46.209792113597224,290.0916666666665,281.99760000000015,289.612435455997,294.02250722334026,287.1004927766592,290.56149999999974,0.0,-0.0,102876.71000000004,bb,359.0,-201.04000000000082,0.0,2876.7099999999778
156,2018-10-11,277.08,278.9,270.36,272.17,2016776,275.0415,1081400,31.351089541710223,289.65566666666655,282.0387000000001,288.41887017447345,296.72328919662755,283.075710803372,289.89949999999976,0.0,-0.0,99376.46000000004,bb,359.0,-3500.25,0.0,-623.5400000000222
157,2018-10-12,276.77,277.09,272.37,275.95,1302363,274.993,749877,31.017291169478725,289.1833333333332,282.06680000000017,287.3094539673807,298.057962301284,280.3120376987154,289.1849999999997,0.0,-0.0,99265.17000000004,bb,359.0,-111.29000000000082,0.0,-734.8300000000231
158,2018-10-15,275.55,277.04,274.3,274.4,753576,275.657,422312,29.707008409605265,288.7069999999998,282.1105000000001,286.1895059704873,299.05379660045304,277.78920339954647,288.42149999999975,363.0,-0.0,98827.19000000005,bb,359.0,-437.9799999999894,0.0,-1172.8100000000125
159,2018-10-16,276.57,280.82,276.07,280.4,748340,278.7805,356078,32.226639262163246,288.2646666666665,282.14700000000016,285.2733625447266,299.5691070031173,275.9738929968821,287.7714999999997,363.0,370.2599999999934,99193.37000000004,bb,359.0,366.17999999999347,370.2599999999934,-806.630000000019
160,2018-10-17,280.44,281.15,277.56,280.45,817259,279.769,429617,40.713855836180414,287.96566666666655,282.2296000000001,284.8130423023717,299.3602309098919,275.1297690901075,287.2449999999997,363.0,1404.8100000000018,100582.70000000004,bb,359.0,1389.3300000000017,1775.0699999999952,582.6999999999828
161,2018-10-18,279.4,280.07,274.97,276.4,1062458,277.0085,575935,39.32092746378328,287.6406666666665,282.32050000000015,284.29751446405055,298.8920797381445,274.27392026185487,286.5829999999997,363.0,-377.5200000000074,100209.34000000004,bb,359.0,-373.36000000000735,1397.5499999999877,209.33999999997542
162,2018-10-19,277.12,279.3,275.47,276.25,868132,277.248,451882,36.44362190498015,287.31166666666655,282.38640000000015,283.61394165795053,298.37038491128044,273.19861508871884,285.78449999999964,363.0,-827.6399999999901,99390.82000000005,bb,359.0,-818.5199999999902,569.9099999999976,-609.1800000000148
163,2018-10-22,277.0,277.36,274.41,275.01,649801,275.5665,343842,36.29647555898905,286.91966666666656,282.43480000000017,282.9840424524315,297.93641273573627,272.19858726426304,285.06749999999965,363.0,-43.56000000000165,99347.74000000005,bb,359.0,-43.08000000000163,526.3499999999959,-652.2600000000165
164,2018-10-23,270.94,274.87,268.61,273.61,1136274,271.7045,640311,29.882678126262917,286.3719999999999,282.42020000000014,281.8369907902952,297.9280649386528,270.1479350613465,284.03799999999967,363.0,-2199.7800000000007,97172.20000000004,bb,359.0,-2175.540000000001,-1673.4300000000048,-2827.8000000000175
165,2018-10-24,273.33,273.76,264.7,265.32,1294193,269.416,720237,34.67485497849749,285.84766666666656,282.4083000000001,281.0268011912195,297.4168200623352,268.9001799376641,283.15849999999966,363.0,867.569999999995,98030.21000000004,bb,359.0,858.0099999999951,-805.8600000000098,-1969.7900000000222
166,2018-10-25,267.37,271.81,266.23,270.08,972971,269.4255,553665,29.4003184417718,285.08266666666657,282.3316000000001,279.72615345872237,297.40723165648365,266.60276834351566,282.00499999999965,363.0,-2163.4799999999927,95890.57000000004,bb,359.0,-2139.6399999999926,-2969.3400000000024,-4109.430000000015
167,2018-10-26,265.92,271.0,262.29,265.33,1605098,265.3965,842251,28.29795979240005,284.2446666666666,282.2327000000001,278.4112817007488,297.24621012210264,264.35678987789674,280.8014999999997,363.0,-526.3499999999958,95370.02000000003,bb,359.0,-520.5499999999959,-3495.6899999999982,-4629.9800000000105
168,2018-10-29,268.78,270.25,259.85,263.86,1198401,265.5455,660000,33.47664429835733,283.51,282.1410000000001,277.49401677686797,296.0111968297381,263.25680317026126,279.6339999999997,363.0,1038.1799999999844,96396.76000000002,bb,359.0,1026.7399999999845,-2457.510000000014,-3603.240000000026
169,2018-10-30,263.67,268.12,263.12,267.77,1225974,265.704,672818,29.47309690176546,282.64666666666665,282.0092000000001,276.1774437504996,295.0608560392727,261.4181439607265,278.2394999999996,363.0,-1854.9299999999844,94562.27000000003,bb,359.0,-1834.4899999999845,-4312.439999999999,-5437.7300000000105
170,2018-10-31,270.65,273.23,270.12,270.63,964627,271.7345,451347,39.821133927676506,281.96933333333334,281.9313000000001,275.6510205361663,292.87354415402785,261.3984558459714,277.1359999999996,363.0,2533.739999999986,97068.09000000003,bb,359.0,2505.819999999986,-1778.7000000000126,-2931.9100000000244
171,2018-11-01,271.62,273.73,270.38,273.51,721029,272.4935,357124,41.0856289155618,281.2686666666667,281.8572000000001,275.2671138184362,290.666026192421,261.64997380757814,276.15799999999956,363.0,352.1100000000099,97416.32000000004,bb,359.0,348.2300000000098,-1426.5900000000026,-2583.680000000015
172,2018-11-02,274.74,275.23,269.59,271.89,935403,271.9865,463924,44.998595558631735,280.65700000000004,281.8129000000001,275.2169125023947,288.52640404813843,262.2945959518608,275.4104999999996,363.0,1132.5600000000018,98536.40000000004,bb,359.0,1120.0800000000017,-294.0300000000009,-1463.600000000013
173,2018-11-05,272.44,274.01,271.35,273.39,467930,272.7465,236179,42.793089870061095,280.02700000000004,281.74720000000013,274.9524446450238,286.7059338383267,262.6550661616725,274.6804999999996,363.0,-834.9000000000042,97710.70000000004,bb,359.0,-825.7000000000041,-1128.930000000005,-2289.3000000000175
174,2018-11-06,273.32,275.3,273.25,275.12,447609,274.395,211769,43.90047737643871,279.42,281.7144000000001,274.79697372645006,284.4981845340708,263.45581546592825,273.9769999999995,363.0,319.43999999999835,98026.62000000004,bb,359.0,315.91999999999837,-809.4900000000067,-1973.3800000000192
175,2018-11-07,277.56,281.1,277.08,281.01,727833,279.363,327254,48.91578347529323,278.9746666666667,281.7351000000001,275.06011908583577,282.42212789659396,264.60487210340517,273.51349999999957,363.0,1539.1200000000033,99548.78000000004,bb,0.0,1522.1600000000033,729.6299999999966,-451.22000000001594
176,2018-11-08,280.14,281.22,279.22,280.5,493818,280.324,239246,51.68255009809626,278.6313333333333,281.79650000000015,275.54391726813714,282.9135606681244,264.4194393318748,273.6664999999996,363.0,936.5399999999943,99548.78000000004,bb,0.0,0.0,1666.169999999991,-451.22000000001594
177,2018-11-09,279.03,279.24,276.18,277.76,705649,277.7905,327906,50.445220273875606,278.26599999999996,281.8241000000001,275.8759251473622,283.2285284685766,264.33047153142246,273.77949999999953,363.0,-402.93000000000495,99548.78000000004,bb,0.0,-0.0,1263.2399999999861,-451.22000000001594
178,2018-11-12,277.15,277.46,271.99,272.57,786782,273.995,380788,48.380217549500095,277.76666666666665,281.8360000000001,275.9972656095182,283.39384103648337,264.32515896351566,273.8594999999995,363.0,-682.4399999999983,99548.78000000004,bb,0.0,-0.0,580.7999999999878,-451.22000000001594
179,2018-11-13,273.06,275.33,271.25,272.06,788434,272.976,404956,44.23359332537767,277.15,281.8100000000002,275.71752602765935,283.14121608085446,264.2267839191447,273.68399999999957,363.0,-1484.669999999991,99548.78000000004,bb,0.0,-0.0,-903.8700000000032,-451.22000000001594
180,2018-11-14,274.14,274.61,268.45,270.2,955579,271.126,467082,45.5312246379235,276.53066666666666,281.8170000000002,275.5672854535966,282.31075128260517,264.427248717394,273.3689999999996,363.0,392.0399999999942,99548.78000000004,bb,0.0,0.0,-511.83000000000897,-451.22000000001594
181,2018-11-15,268.78,273.54,267.01,273.02,1019563,270.66,500527,40.59627961016972,275.784,281.78840000000014,274.9208773151588,281.5422669995797,264.13373300041957,272.8379999999996,363.0,-1945.6800000000048,99548.78000000004,bb,0.0,-0.0,-2457.510000000014,-451.22000000001594
182,2018-11-16,271.79,274.75,271.21,273.73,788109,273.195,372530,44.173080405595535,275.18733333333336,281.7837000000002,274.6226985232389,281.05870984776334,264.0842901522359,272.5714999999996,363.0,1092.6300000000174,99548.78000000004,bb,0.0,0.0,-1364.8799999999965,-451.22000000001594
183,2018-11-19,273.05,273.38,266.74,269.1,775492,269.851,381674,45.61596947508816,274.72099999999995,281.8213000000002,274.47291771150185,280.62022192279414,264.1277780772051,272.3739999999996,363.0,457.3799999999967,99548.78000000004,bb,0.0,0.0,-907.4999999999998,-451.22000000001594
184,2018-11-20,265.37,267.0,263.15,264.12,1027809,264.939,502314,39.1275489248475,273.987,281.7538000000002,273.6059731675493,280.8755830861655,263.31541691383376,272.0954999999996,363.0,-2787.8400000000024,99548.78000000004,bb,0.0,-0.0,-3695.340000000002,-451.22000000001594
185,2018-11-21,265.86,267.15,265.01,265.02,521875,266.1105,258195,39.703552346204475,273.28800000000007,281.7173000000002,272.8682614373065,280.8873338182506,262.55666618174865,271.72199999999964,363.0,177.8700000000033,99548.78000000004,bb,0.0,0.0,-3517.4699999999984,-451.22000000001594
186,2018-11-23,263.18,264.83,263.07,263.25,292532,263.922,137874,37.65233671986259,272.8246666666667,281.6204000000002,271.94556987184876,281.2404471112855,261.7845528887138,271.51249999999965,363.0,-972.8400000000024,99548.78000000004,bb,0.0,-0.0,-4490.310000000001,-451.22000000001594
187,2018-11-26,265.78,267.75,265.34,267.5,561231,266.7025,252258,40.77689119322034,272.45833333333337,281.5566000000002,271.3583727411965,281.2497218262911,261.7612781737082,271.50549999999964,363.0,943.7999999999877,99548.78000000004,bb,0.0,0.0,-3546.510000000014,-451.22000000001594
188,2018-11-27,266.34,268.4,265.66,268.4,565863,267.355,260710,41.44223101124507,272.1513333333334,281.4886000000002,270.88043248013014,281.3203571993346,261.4466428006647,271.38349999999963,363.0,203.28000000000083,99548.78000000004,bb,0.0,0.0,-3343.230000000013,-451.22000000001594
189,2018-11-28,269.6,274.58,268.53,274.58,962064,271.921,427391,45.213860159313974,271.91900000000004,281.4191000000002,270.7584865296416,281.0141330609741,262.34586693902526,271.67999999999967,363.0,1183.3800000000174,99548.78000000004,bb,0.0,0.0,-2159.849999999996,-451.22000000001594
190,2018-11-29,273.71,275.55,272.43,273.98,646173,273.949,305352,49.528012572777854,271.6946666666667,281.37210000000016,271.0395830506281,281.19485900342283,262.47114099657654,271.8329999999997,363.0,1491.9299999999844,99548.78000000004,bb,0.0,0.0,-667.9200000000114,-451.22000000001594
191,2018-11-30,273.81,276.28,273.45,275.65,590055,275.0145,256251,49.62959878453848,271.5083333333334,281.3388000000002,271.3034322839016,281.3429827003708,262.54201729962864,271.9424999999997,363.0,36.300000000008254,99548.78000000004,bb,0.0,0.0,-631.6200000000032,-451.22000000001594
192,2018-12-03,280.26,280.4,277.5,279.3,783126,278.849,363782,55.68534714272667,271.61300000000006,281.35870000000017,272.15643873305385,282.23525251765614,262.2017474823433,272.2184999999997,363.0,2341.349999999996,99548.78000000004,bb,0.0,0.0,1709.7299999999927,-451.22000000001594
193,2018-12-04,278.37,278.85,269.9,270.25,1382452,273.1945,681199,53.69422247806351,271.65866666666676,281.3505000000002,272.748206472763,282.885248791614,262.1447512083855,272.51499999999976,363.0,-686.069999999995,99548.78000000004,bb,0.0,-0.0,1023.6599999999977,-451.22000000001594
194,2018-12-06,265.92,269.97,262.44,269.84,1589448,266.16,817024,43.026386358644075,271.49133333333344,281.2133000000002,272.0979010944046,282.89505395335163,261.3949460466479,272.14499999999975,363.0,-4519.349999999996,99548.78000000004,bb,0.0,-0.0,-3495.6899999999982,-451.22000000001594
195,2018-12-07,269.46,271.22,262.63,263.57,1279536,265.776,649665,46.22415004314702,271.3623333333334,281.12320000000017,271.846672418747,282.25118261662163,261.2288173833778,271.7399999999997,363.0,1285.0199999999868,99548.78000000004,bb,0.0,0.0,-2210.6700000000114,-451.22000000001594
196,2018-12-10,263.37,265.17,258.62,264.07,1309497,262.042,704257,41.95941147760294,271.2290000000001,280.95100000000014,271.0393702836283,281.2731927740831,260.52980722591633,270.9014999999997,363.0,-2210.669999999991,99548.78000000004,bb,0.0,-0.0,-4421.340000000002,-451.22000000001594
197,2018-12-11,267.66,267.87,262.48,264.13,1018106,265.3005,501365,45.675896937023275,271.28700000000015,280.8245000000001,270.71752549471125,280.08831670423706,260.5776832957624,270.33299999999974,363.0,1557.2700000000075,99548.78000000004,bb,0.0,0.0,-2864.0699999999943,-451.22000000001594
198,2018-12-12,267.47,269.0,265.37,265.46,762816,267.246,379114,45.53995110595566,271.24333333333345,280.70160000000016,270.4082373523578,279.153527715041,260.54447228495854,269.84899999999976,363.0,-68.96999999999917,99548.78000000004,bb,0.0,-0.0,-2933.0399999999936,-451.22000000001594
199,2018-12-13,266.51,267.49,264.12,265.37,733854,265.5325,370277,44.830300647203686,271.3380000000001,280.5722000000001,270.0369766521332,278.8119731311147,260.2310268688847,269.5214999999997,363.0,-348.4800000000132,99548.78000000004,bb,0.0,-0.0,-3281.520000000007,-451.22000000001594
200,2018-12-14,262.96,264.03,259.85,260.47,943204,261.657,466332,42.266514047652905,271.08166666666676,280.3839000000001,269.36297887573954,278.41805471667124,259.50694528332826,268.96249999999975,363.0,-1288.6500000000042,99548.78000000004,bb,0.0,-0.0,-4570.170000000011,-451.22000000001594
201,2018-12-17,259.43,260.65,253.52,255.36,1252085,256.8935,629002,39.87935635378852,270.6753333333334,280.1649000000001,268.41698088757386,278.8245856644864,258.16541433551316,268.4949999999998,363.0,-1281.38999999999,99548.78000000004,bb,0.0,-0.0,-5851.560000000001,-451.22000000001594
202,2018-12-18,257.19,257.95,253.28,255.08,1024528,256.0805,486825,38.42958317774365,270.09033333333343,279.9047000000001,267.3477446125668,279.0768495393088,256.4531504606907,267.76499999999976,363.0,-813.1200000000033,99548.78000000004,bb,0.0,-0.0,-6664.680000000005,-451.22000000001594
